State,Year,Level,undergrad_ratio,professional_ratio,grad_ratio,n
Nevada,1988,Grad,28.57142857142857,0,71.42857142857143,7
Nevada,1988,Total,28.57142857142857,0,71.42857142857143,7
Nevada,1987,Undergrad,40,0,60,5
Nevada,1987,Professional,40,0,60,5
Nevada,1987,Grad,40,0,60,5
Nevada,1987,Total,40,0,60,5
Nevada,1986,Undergrad,50,0,50,2
Nevada,1986,Professional,50,0,50,2
Nevada,1986,Grad,50,0,50,2
Nevada,1986,Total,50,0,50,2
Nevada,1985,Undergrad,40,20,40,5
Nevada,1985,Professional,40,20,40,5
Nevada,1985,Grad,40,20,40,5
Nevada,1985,Total,40,20,40,5
Nevada,1984,Undergrad,66.66666666666666,0,33.33333333333333,3
Nevada,1984,Professional,66.66666666666666,0,33.33333333333333,3
Nevada,1984,Grad,66.66666666666666,0,33.33333333333333,3
Nevada,1984,Total,66.66666666666666,0,33.33333333333333,3
Nevada,1983,Undergrad,0,0,100,1
Nevada,1983,Professional,0,0,100,1
Nevada,1983,Grad,0,0,100,1
Nevada,1983,Total,0,0,100,1
Nevada,1982,Undergrad,33.33333333333333,0,66.66666666666666,3
Nevada,1982,Professional,33.33333333333333,0,66.66666666666666,3
Nevada,1982,Grad,33.33333333333333,0,66.66666666666666,3
Nevada,1982,Total,33.33333333333333,0,66.66666666666666,3
Nevada,1981,Undergrad,0,0,100,2
Nevada,1981,Professional,0,0,100,2
Nevada,1981,Grad,0,0,100,2
Nevada,1981,Total,0,0,100,2
Nevada,1980,Undergrad,0,0,100,2
Nevada,1980,Professional,0,0,100,2
Nevada,1980,Grad,0,0,100,2
Nevada,1980,Total,0,0,100,2
Nevada,1979,Undergrad,0,0,100,1
Nevada,1979,Professional,0,0,100,1
Nevada,1979,Grad,0,0,100,1
Nevada,1979,Total,0,0,100,1
Nevada,1978,Undergrad,0,0,100,2
Nevada,1978,Professional,0,0,100,2
Nevada,1978,Grad,0,0,100,2
Nevada,1978,Total,0,0,100,2
Nevada,1977,Undergrad,20,0,80,5
Nevada,1977,Professional,20,0,80,5
Nevada,1977,Grad,20,0,80,5
Nevada,1977,Total,20,0,80,5
Nevada,1976,Undergrad,33.33333333333333,0,66.66666666666666,3
Nevada,1976,Professional,33.33333333333333,0,66.66666666666666,3
Nevada,1976,Grad,33.33333333333333,0,66.66666666666666,3
Nevada,1976,Total,33.33333333333333,0,66.66666666666666,3
Nevada,1975,Undergrad,100,0,0,1
Nevada,1975,Professional,100,0,0,1
Nevada,1975,Grad,100,0,0,1
Nevada,1975,Total,100,0,0,1
New Hampshire,2017,Undergrad,59.25925925925925,37.03703703703704,3.7037037037037033,27
New Hampshire,2017,Professional,59.25925925925925,37.03703703703704,3.7037037037037033,27
New Hampshire,2017,Grad,59.25925925925925,37.03703703703704,3.7037037037037033,27
New Hampshire,2017,Total,59.25925925925925,37.03703703703704,3.7037037037037033,27
New Hampshire,2016,Undergrad,68,28.000000000000004,4,25
New Hampshire,2016,Professional,68,28.000000000000004,4,25
New Hampshire,2016,Grad,68,28.000000000000004,4,25
New Hampshire,2016,Total,68,28.000000000000004,4,25
New Hampshire,2015,Undergrad,52,44,4,25
New Hampshire,2015,Professional,52,44,4,25
New Hampshire,2015,Grad,52,44,4,25
New Hampshire,2015,Total,52,44,4,25
New Hampshire,2014,Undergrad,45.83333333333333,50,4.166666666666666,24
New Hampshire,2014,Professional,45.83333333333333,50,4.166666666666666,24
New Hampshire,2014,Grad,45.83333333333333,50,4.166666666666666,24
New Hampshire,2014,Total,45.83333333333333,50,4.166666666666666,24
New Hampshire,2013,Undergrad,37.03703703703704,55.55555555555556,7.4074074074074066,27
New Hampshire,2013,Professional,37.03703703703704,55.55555555555556,7.4074074074074066,27
New Hampshire,2013,Grad,37.03703703703704,55.55555555555556,7.4074074074074066,27
New Hampshire,2013,Total,37.03703703703704,55.55555555555556,7.4074074074074066,27
New Hampshire,2012,Undergrad,36.36363636363637,59.09090909090909,4.545454545454546,22
New Hampshire,2012,Professional,36.36363636363637,59.09090909090909,4.545454545454546,22
New Hampshire,2012,Grad,36.36363636363637,59.09090909090909,4.545454545454546,22
New Hampshire,2012,Total,36.36363636363637,59.09090909090909,4.545454545454546,22
New Hampshire,2011,Undergrad,36.84210526315789,57.89473684210527,5.263157894736842,19
New Hampshire,2011,Professional,36.84210526315789,57.89473684210527,5.263157894736842,19
New Hampshire,2011,Grad,36.84210526315789,57.89473684210527,5.263157894736842,19
New Hampshire,2011,Total,36.84210526315789,57.89473684210527,5.263157894736842,19
New Hampshire,2010,Undergrad,52.94117647058824,47.05882352941176,0,17
New Hampshire,2010,Professional,52.94117647058824,47.05882352941176,0,17
New Hampshire,2010,Grad,52.94117647058824,47.05882352941176,0,17
New Hampshire,2010,Total,52.94117647058824,47.05882352941176,0,17
New Hampshire,2009,Undergrad,52.94117647058824,47.05882352941176,0,17
New Hampshire,2009,Professional,52.94117647058824,47.05882352941176,0,17
New Hampshire,2009,Grad,52.94117647058824,47.05882352941176,0,17
New Hampshire,2009,Total,52.94117647058824,47.05882352941176,0,17
New Hampshire,2008,Undergrad,60,33.33333333333333,6.666666666666667,15
New Hampshire,2008,Professional,60,33.33333333333333,6.666666666666667,15
New Hampshire,2008,Grad,60,33.33333333333333,6.666666666666667,15
New Hampshire,2008,Total,60,33.33333333333333,6.666666666666667,15
New Hampshire,2007,Undergrad,75,18.75,6.25,16
New Hampshire,2007,Professional,75,18.75,6.25,16
New Hampshire,2007,Grad,75,18.75,6.25,16
New Hampshire,2007,Total,75,18.75,6.25,16
New Hampshire,2006,Undergrad,71.42857142857143,19.047619047619047,9.523809523809524,21
New Hampshire,2006,Professional,71.42857142857143,19.047619047619047,9.523809523809524,21
New Hampshire,2006,Grad,71.42857142857143,19.047619047619047,9.523809523809524,21
New Hampshire,2006,Total,71.42857142857143,19.047619047619047,9.523809523809524,21
New Hampshire,2005,Undergrad,70.58823529411765,17.647058823529413,11.76470588235294,17
New Hampshire,2005,Professional,70.58823529411765,17.647058823529413,11.76470588235294,17
New Hampshire,2005,Grad,70.58823529411765,17.647058823529413,11.76470588235294,17
New Hampshire,2005,Total,70.58823529411765,17.647058823529413,11.76470588235294,17
New Hampshire,2004,Undergrad,63.63636363636363,18.181818181818183,18.181818181818183,11
New Hampshire,2004,Professional,63.63636363636363,18.181818181818183,18.181818181818183,11
New Hampshire,2004,Grad,63.63636363636363,18.181818181818183,18.181818181818183,11
New Hampshire,2004,Total,63.63636363636363,18.181818181818183,18.181818181818183,11
New Hampshire,2003,Undergrad,34.78260869565217,52.17391304347826,13.043478260869565,23
New Hampshire,2003,Professional,34.78260869565217,52.17391304347826,13.043478260869565,23
New Hampshire,2003,Grad,34.78260869565217,52.17391304347826,13.043478260869565,23
New Hampshire,2003,Total,34.78260869565217,52.17391304347826,13.043478260869565,23
New Hampshire,2002,Undergrad,33.33333333333333,57.14285714285714,9.523809523809524,21
New Hampshire,2002,Professional,33.33333333333333,57.14285714285714,9.523809523809524,21
New Hampshire,2002,Grad,33.33333333333333,57.14285714285714,9.523809523809524,21
New Hampshire,2002,Total,33.33333333333333,57.14285714285714,9.523809523809524,21
New Hampshire,2001,Undergrad,27.77777777777778,61.111111111111114,11.11111111111111,18
New Hampshire,2001,Professional,27.77777777777778,61.111111111111114,11.11111111111111,18
New Hampshire,2001,Grad,27.77777777777778,61.111111111111114,11.11111111111111,18
New Hampshire,2001,Total,27.77777777777778,61.111111111111114,11.11111111111111,18
New Hampshire,2000,Undergrad,26.31578947368421,63.1578947368421,10.526315789473683,19
New Hampshire,2000,Professional,26.31578947368421,63.1578947368421,10.526315789473683,19
New Hampshire,2000,Grad,26.31578947368421,63.1578947368421,10.526315789473683,19
New Hampshire,2000,Total,26.31578947368421,63.1578947368421,10.526315789473683,19
New Hampshire,1999,Undergrad,31.25,68.75,0,16
New Hampshire,1999,Professional,31.25,68.75,0,16
New Hampshire,1999,Grad,31.25,68.75,0,16
New Hampshire,1999,Total,31.25,68.75,0,16
New Hampshire,1998,Undergrad,28.57142857142857,71.42857142857143,0,14
New Hampshire,1998,Professional,28.57142857142857,71.42857142857143,0,14
New Hampshire,1998,Grad,28.57142857142857,71.42857142857143,0,14
New Hampshire,1998,Total,28.57142857142857,71.42857142857143,0,14
New Hampshire,1997,Undergrad,50,0,50,16
New Hampshire,1997,Professional,50,0,50,16
New Hampshire,1997,Grad,50,0,50,16
New Hampshire,1997,Total,50,0,50,16
New Hampshire,1996,Undergrad,41.17647058823529,0,58.82352941176471,17
New Hampshire,1996,Professional,41.17647058823529,0,58.82352941176471,17
New Hampshire,1996,Grad,41.17647058823529,0,58.82352941176471,17
New Hampshire,1996,Total,41.17647058823529,0,58.82352941176471,17
New Hampshire,1995,Undergrad,41.17647058823529,0,58.82352941176471,17
New Hampshire,1995,Professional,41.17647058823529,0,58.82352941176471,17
New Hampshire,1995,Grad,41.17647058823529,0,58.82352941176471,17
New Hampshire,1995,Total,41.17647058823529,0,58.82352941176471,17
New Hampshire,1994,Undergrad,46.15384615384615,0,53.84615384615385,13
New Hampshire,1994,Professional,46.15384615384615,0,53.84615384615385,13
New Hampshire,1994,Grad,46.15384615384615,0,53.84615384615385,13
New Hampshire,1994,Total,46.15384615384615,0,53.84615384615385,13
New Hampshire,1993,Undergrad,46.666666666666664,0,53.333333333333336,15
New Hampshire,1993,Professional,46.666666666666664,0,53.333333333333336,15
New Hampshire,1993,Grad,46.666666666666664,0,53.333333333333336,15
New Hampshire,1993,Total,46.666666666666664,0,53.333333333333336,15
New Hampshire,1992,Undergrad,64.28571428571429,0,35.714285714285715,14
New Hampshire,1992,Professional,64.28571428571429,0,35.714285714285715,14
New Hampshire,1992,Grad,64.28571428571429,0,35.714285714285715,14
New Hampshire,1992,Total,64.28571428571429,0,35.714285714285715,14
New Hampshire,1991,Undergrad,69.23076923076923,0,30.76923076923077,13
New Hampshire,1991,Professional,69.23076923076923,0,30.76923076923077,13
New Hampshire,1991,Grad,69.23076923076923,0,30.76923076923077,13
New Hampshire,1991,Total,69.23076923076923,0,30.76923076923077,13
New Hampshire,1990,Undergrad,60,0,40,15
New Hampshire,1990,Professional,60,0,40,15
New Hampshire,1990,Grad,60,0,40,15
New Hampshire,1990,Total,60,0,40,15
New Hampshire,1989,Undergrad,55.55555555555556,0,44.44444444444444,9
New Hampshire,1989,Professional,55.55555555555556,0,44.44444444444444,9
New Hampshire,1989,Grad,55.55555555555556,0,44.44444444444444,9
New Hampshire,1989,Total,55.55555555555556,0,44.44444444444444,9
New Hampshire,1988,Undergrad,66.66666666666666,0,33.33333333333333,6
New Hampshire,1988,Professional,66.66666666666666,0,33.33333333333333,6
New Hampshire,1988,Grad,66.66666666666666,0,33.33333333333333,6
New Hampshire,1988,Total,66.66666666666666,0,33.33333333333333,6
New Hampshire,1987,Undergrad,50,0,50,8
New Hampshire,1987,Professional,50,0,50,8
New Hampshire,1987,Grad,50,0,50,8
New Hampshire,1987,Total,50,0,50,8
New Hampshire,1986,Undergrad,45.45454545454545,0,54.54545454545454,11
New Hampshire,1986,Professional,45.45454545454545,0,54.54545454545454,11
New Hampshire,1986,Grad,45.45454545454545,0,54.54545454545454,11
New Hampshire,1986,Total,45.45454545454545,0,54.54545454545454,11
New Hampshire,1985,Undergrad,25,12.5,62.5,8
New Hampshire,1985,Professional,25,12.5,62.5,8
New Hampshire,1985,Grad,25,12.5,62.5,8
New Hampshire,1985,Total,25,12.5,62.5,8
New Hampshire,1984,Undergrad,10,10,80,10
New Hampshire,1984,Professional,10,10,80,10
New Hampshire,1984,Grad,10,10,80,10
New Hampshire,1984,Total,10,10,80,10
New Hampshire,1983,Undergrad,0,0,100,1
New Hampshire,1983,Professional,0,0,100,1
New Hampshire,1983,Grad,0,0,100,1
New Hampshire,1983,Total,0,0,100,1
New Hampshire,1982,Undergrad,50,0,50,2
New Hampshire,1982,Professional,50,0,50,2
New Hampshire,1982,Grad,50,0,50,2
New Hampshire,1982,Total,50,0,50,2
New Hampshire,1981,Undergrad,12.5,0,87.5,8
New Hampshire,1981,Professional,12.5,0,87.5,8
New Hampshire,1981,Grad,12.5,0,87.5,8
New Hampshire,1981,Total,12.5,0,87.5,8
New Hampshire,1980,Undergrad,0,0,100,8
New Hampshire,1980,Professional,0,0,100,8
New Hampshire,1980,Grad,0,0,100,8
New Hampshire,1980,Total,0,0,100,8
New Hampshire,1979,Undergrad,18.75,0,81.25,16
New Hampshire,1979,Professional,18.75,0,81.25,16
New Hampshire,1979,Grad,18.75,0,81.25,16
New Hampshire,1979,Total,18.75,0,81.25,16
New Hampshire,1978,Undergrad,7.6923076923076925,0,92.3076923076923,13
New Hampshire,1978,Professional,7.6923076923076925,0,92.3076923076923,13
New Hampshire,1978,Grad,7.6923076923076925,0,92.3076923076923,13
New Hampshire,1978,Total,7.6923076923076925,0,92.3076923076923,13
New Hampshire,1977,Undergrad,15.384615384615385,0,84.61538461538461,13
New Hampshire,1977,Professional,15.384615384615385,0,84.61538461538461,13
New Hampshire,1977,Grad,15.384615384615385,0,84.61538461538461,13
New Hampshire,1977,Total,15.384615384615385,0,84.61538461538461,13
New Hampshire,1976,Undergrad,15.384615384615385,0,84.61538461538461,13
New Hampshire,1976,Professional,15.384615384615385,0,84.61538461538461,13
New Hampshire,1976,Grad,15.384615384615385,0,84.61538461538461,13
New Hampshire,1976,Total,15.384615384615385,0,84.61538461538461,13
New Hampshire,1975,Undergrad,18.181818181818183,0,81.81818181818183,11
New Hampshire,1975,Professional,18.181818181818183,0,81.81818181818183,11
New Hampshire,1975,Grad,18.181818181818183,0,81.81818181818183,11
New Hampshire,1975,Total,18.181818181818183,0,81.81818181818183,11
New Jersey,2017,Undergrad,76.27906976744187,20.46511627906977,3.255813953488372,430
New Jersey,2017,Professional,76.27906976744187,20.46511627906977,3.255813953488372,430
New Jersey,2017,Grad,76.27906976744187,20.46511627906977,3.255813953488372,430
New Jersey,2017,Total,76.27906976744187,20.46511627906977,3.255813953488372,430
New Jersey,2016,Undergrad,82.53968253968253,12.962962962962962,4.497354497354497,378
New Jersey,2016,Professional,82.53968253968253,12.962962962962962,4.497354497354497,378
New Jersey,2016,Grad,82.53968253968253,12.962962962962962,4.497354497354497,378
New Jersey,2016,Total,82.53968253968253,12.962962962962962,4.497354497354497,378
New Jersey,2015,Undergrad,85.21505376344086,11.29032258064516,3.494623655913978,372
New Jersey,2015,Professional,85.21505376344086,11.29032258064516,3.494623655913978,372
New Jersey,2015,Grad,85.21505376344086,11.29032258064516,3.494623655913978,372
New Jersey,2015,Total,85.21505376344086,11.29032258064516,3.494623655913978,372
New Jersey,2014,Undergrad,82.84023668639054,13.017751479289942,4.142011834319527,338
New Jersey,2014,Professional,82.84023668639054,13.017751479289942,4.142011834319527,338
New Jersey,2014,Grad,82.84023668639054,13.017751479289942,4.142011834319527,338
New Jersey,2014,Total,82.84023668639054,13.017751479289942,4.142011834319527,338
New Jersey,2013,Undergrad,81.27090301003345,16.05351170568562,2.6755852842809364,299
New Jersey,2013,Professional,81.27090301003345,16.05351170568562,2.6755852842809364,299
New Jersey,2013,Grad,81.27090301003345,16.05351170568562,2.6755852842809364,299
New Jersey,2013,Total,81.27090301003345,16.05351170568562,2.6755852842809364,299
New Jersey,2012,Undergrad,78.4090909090909,18.560606060606062,3.0303030303030303,264
New Jersey,2012,Professional,78.4090909090909,18.560606060606062,3.0303030303030303,264
New Jersey,2012,Grad,78.4090909090909,18.560606060606062,3.0303030303030303,264
New Jersey,2012,Total,78.4090909090909,18.560606060606062,3.0303030303030303,264
New Jersey,2011,Undergrad,77.68924302788844,17.928286852589643,4.382470119521913,251
New Jersey,2011,Professional,77.68924302788844,17.928286852589643,4.382470119521913,251
New Jersey,2011,Grad,77.68924302788844,17.928286852589643,4.382470119521913,251
New Jersey,2011,Total,77.68924302788844,17.928286852589643,4.382470119521913,251
New Jersey,2010,Undergrad,75.7847533632287,18.385650224215247,5.829596412556054,223
New Jersey,2010,Professional,75.7847533632287,18.385650224215247,5.829596412556054,223
New Jersey,2010,Grad,75.7847533632287,18.385650224215247,5.829596412556054,223
New Jersey,2010,Total,75.7847533632287,18.385650224215247,5.829596412556054,223
New Jersey,2009,Undergrad,75.7847533632287,18.385650224215247,5.829596412556054,223
New Jersey,2009,Professional,75.7847533632287,18.385650224215247,5.829596412556054,223
New Jersey,2009,Grad,75.7847533632287,18.385650224215247,5.829596412556054,223
New Jersey,2009,Total,75.7847533632287,18.385650224215247,5.829596412556054,223
New Jersey,2008,Undergrad,78.5,15.5,6,200
New Jersey,2008,Professional,78.5,15.5,6,200
New Jersey,2008,Grad,78.5,15.5,6,200
New Jersey,2008,Total,78.5,15.5,6,200
New Jersey,2007,Undergrad,74.71264367816092,16.666666666666664,8.620689655172415,174
New Jersey,2007,Professional,74.71264367816092,16.666666666666664,8.620689655172415,174
New Jersey,2007,Grad,74.71264367816092,16.666666666666664,8.620689655172415,174
New Jersey,2007,Total,74.71264367816092,16.666666666666664,8.620689655172415,174
New Jersey,2006,Undergrad,74.5945945945946,17.2972972972973,8.108108108108109,185
New Jersey,2006,Professional,74.5945945945946,17.2972972972973,8.108108108108109,185
New Jersey,2006,Grad,74.5945945945946,17.2972972972973,8.108108108108109,185
New Jersey,2006,Total,74.5945945945946,17.2972972972973,8.108108108108109,185
New Jersey,2005,Undergrad,78.57142857142857,14.285714285714285,7.142857142857142,196
New Jersey,2005,Professional,78.57142857142857,14.285714285714285,7.142857142857142,196
New Jersey,2005,Grad,78.57142857142857,14.285714285714285,7.142857142857142,196
New Jersey,2005,Total,78.57142857142857,14.285714285714285,7.142857142857142,196
New Jersey,2004,Undergrad,79.7979797979798,14.14141414141414,6.0606060606060606,198
New Jersey,2004,Professional,79.7979797979798,14.14141414141414,6.0606060606060606,198
New Jersey,2004,Grad,79.7979797979798,14.14141414141414,6.0606060606060606,198
New Jersey,2004,Total,79.7979797979798,14.14141414141414,6.0606060606060606,198
New Jersey,2003,Undergrad,64.31535269709543,31.535269709543567,4.149377593360995,241
New Jersey,2003,Professional,64.31535269709543,31.535269709543567,4.149377593360995,241
New Jersey,2003,Grad,64.31535269709543,31.535269709543567,4.149377593360995,241
New Jersey,2003,Total,64.31535269709543,31.535269709543567,4.149377593360995,241
New Jersey,2002,Undergrad,61.274509803921575,34.80392156862745,3.9215686274509802,204
New Jersey,2002,Professional,61.274509803921575,34.80392156862745,3.9215686274509802,204
New Jersey,2002,Grad,61.274509803921575,34.80392156862745,3.9215686274509802,204
New Jersey,2002,Total,61.274509803921575,34.80392156862745,3.9215686274509802,204
New Jersey,2001,Undergrad,60.09615384615385,36.05769230769231,3.8461538461538463,208
New Jersey,2001,Professional,60.09615384615385,36.05769230769231,3.8461538461538463,208
New Jersey,2001,Grad,60.09615384615385,36.05769230769231,3.8461538461538463,208
New Jersey,2001,Total,60.09615384615385,36.05769230769231,3.8461538461538463,208
New Jersey,2000,Undergrad,57.59162303664922,38.7434554973822,3.664921465968586,191
New Jersey,2000,Professional,57.59162303664922,38.7434554973822,3.664921465968586,191
New Jersey,2000,Grad,57.59162303664922,38.7434554973822,3.664921465968586,191
New Jersey,2000,Total,57.59162303664922,38.7434554973822,3.664921465968586,191
New Jersey,1999,Undergrad,60.67415730337079,33.70786516853933,5.617977528089887,178
New Jersey,1999,Professional,60.67415730337079,33.70786516853933,5.617977528089887,178
New Jersey,1999,Grad,60.67415730337079,33.70786516853933,5.617977528089887,178
New Jersey,1999,Total,60.67415730337079,33.70786516853933,5.617977528089887,178
New Jersey,1998,Undergrad,65,31.666666666666664,3.3333333333333335,180
New Jersey,1998,Professional,65,31.666666666666664,3.3333333333333335,180
New Jersey,1998,Grad,65,31.666666666666664,3.3333333333333335,180
New Jersey,1998,Total,65,31.666666666666664,3.3333333333333335,180
New Jersey,1997,Undergrad,61.627906976744185,4.651162790697675,33.72093023255814,172
New Jersey,1997,Professional,61.627906976744185,4.651162790697675,33.72093023255814,172
New Jersey,1997,Grad,61.627906976744185,4.651162790697675,33.72093023255814,172
New Jersey,1997,Total,61.627906976744185,4.651162790697675,33.72093023255814,172
New Jersey,1996,Undergrad,66.48648648648648,4.864864864864865,28.64864864864865,185
New Jersey,1996,Professional,66.48648648648648,4.864864864864865,28.64864864864865,185
New Jersey,1996,Grad,66.48648648648648,4.864864864864865,28.64864864864865,185
New Jersey,1996,Total,66.48648648648648,4.864864864864865,28.64864864864865,185
New Jersey,1995,Undergrad,68.125,1.25,30.625000000000004,160
New Jersey,1995,Professional,68.125,1.25,30.625000000000004,160
New Jersey,1995,Grad,68.125,1.25,30.625000000000004,160
New Jersey,1995,Total,68.125,1.25,30.625000000000004,160
New Jersey,1994,Undergrad,68.58974358974359,1.282051282051282,30.128205128205128,156
New Jersey,1994,Professional,68.58974358974359,1.282051282051282,30.128205128205128,156
New Jersey,1994,Grad,68.58974358974359,1.282051282051282,30.128205128205128,156
New Jersey,1994,Total,68.58974358974359,1.282051282051282,30.128205128205128,156
New Jersey,1993,Undergrad,66.90647482014388,2.877697841726619,30.215827338129497,139
New Jersey,1993,Professional,66.90647482014388,2.877697841726619,30.215827338129497,139
New Jersey,1993,Grad,66.90647482014388,2.877697841726619,30.215827338129497,139
New Jersey,1993,Total,66.90647482014388,2.877697841726619,30.215827338129497,139
New Jersey,1992,Undergrad,67.21311475409836,3.278688524590164,29.508196721311474,122
New Jersey,1992,Professional,67.21311475409836,3.278688524590164,29.508196721311474,122
New Jersey,1992,Grad,67.21311475409836,3.278688524590164,29.508196721311474,122
New Jersey,1992,Total,67.21311475409836,3.278688524590164,29.508196721311474,122
New Jersey,1991,Undergrad,65.2542372881356,3.389830508474576,31.35593220338983,118
New Jersey,1991,Professional,65.2542372881356,3.389830508474576,31.35593220338983,118
New Jersey,1991,Grad,65.2542372881356,3.389830508474576,31.35593220338983,118
New Jersey,1991,Total,65.2542372881356,3.389830508474576,31.35593220338983,118
New Jersey,1990,Undergrad,66.08695652173913,1.7391304347826086,32.17391304347826,115
New Jersey,1990,Professional,66.08695652173913,1.7391304347826086,32.17391304347826,115
New Jersey,1990,Grad,66.08695652173913,1.7391304347826086,32.17391304347826,115
New Jersey,1990,Total,66.08695652173913,1.7391304347826086,32.17391304347826,115
New Jersey,1989,Undergrad,66.01941747572816,4.854368932038835,29.126213592233007,103
New Jersey,1989,Professional,66.01941747572816,4.854368932038835,29.126213592233007,103
New Jersey,1989,Grad,66.01941747572816,4.854368932038835,29.126213592233007,103
New Jersey,1989,Total,66.01941747572816,4.854368932038835,29.126213592233007,103
New Jersey,1988,Undergrad,65,5,30,100
New Jersey,1988,Professional,65,5,30,100
New Jersey,1988,Grad,65,5,30,100
New Jersey,1988,Total,65,5,30,100
New Jersey,1987,Undergrad,64.76190476190476,1.9047619047619049,33.33333333333333,105
New Jersey,1987,Professional,64.76190476190476,1.9047619047619049,33.33333333333333,105
New Jersey,1987,Grad,64.76190476190476,1.9047619047619049,33.33333333333333,105
New Jersey,1987,Total,64.76190476190476,1.9047619047619049,33.33333333333333,105
New Jersey,1986,Undergrad,64.77272727272727,1.1363636363636365,34.090909090909086,88
New Jersey,1986,Professional,64.77272727272727,1.1363636363636365,34.090909090909086,88
New Jersey,1986,Grad,64.77272727272727,1.1363636363636365,34.090909090909086,88
New Jersey,1986,Total,64.77272727272727,1.1363636363636365,34.090909090909086,88
New Jersey,1985,Undergrad,62.13592233009708,0,37.86407766990291,103
New Jersey,1985,Professional,62.13592233009708,0,37.86407766990291,103
New Jersey,1985,Grad,62.13592233009708,0,37.86407766990291,103
New Jersey,1985,Total,62.13592233009708,0,37.86407766990291,103
New Jersey,1984,Undergrad,51.578947368421055,3.1578947368421053,45.26315789473684,95
New Jersey,1984,Professional,51.578947368421055,3.1578947368421053,45.26315789473684,95
New Jersey,1984,Grad,51.578947368421055,3.1578947368421053,45.26315789473684,95
New Jersey,1984,Total,51.578947368421055,3.1578947368421053,45.26315789473684,95
New Jersey,1983,Undergrad,51.19047619047619,2.380952380952381,46.42857142857143,84
New Jersey,1983,Professional,51.19047619047619,2.380952380952381,46.42857142857143,84
New Jersey,1983,Grad,51.19047619047619,2.380952380952381,46.42857142857143,84
New Jersey,1983,Total,51.19047619047619,2.380952380952381,46.42857142857143,84
New Jersey,1982,Undergrad,39.77272727272727,4.545454545454546,55.68181818181818,88
New Jersey,1982,Professional,39.77272727272727,4.545454545454546,55.68181818181818,88
New Jersey,1982,Grad,39.77272727272727,4.545454545454546,55.68181818181818,88
New Jersey,1982,Total,39.77272727272727,4.545454545454546,55.68181818181818,88
New Jersey,1981,Undergrad,38.63636363636363,3.4090909090909087,57.95454545454546,88
New Jersey,1981,Professional,38.63636363636363,3.4090909090909087,57.95454545454546,88
New Jersey,1981,Grad,38.63636363636363,3.4090909090909087,57.95454545454546,88
New Jersey,1981,Total,38.63636363636363,3.4090909090909087,57.95454545454546,88
New Jersey,1980,Undergrad,39.02439024390244,4.878048780487805,56.09756097560976,82
New Jersey,1980,Professional,39.02439024390244,4.878048780487805,56.09756097560976,82
New Jersey,1980,Grad,39.02439024390244,4.878048780487805,56.09756097560976,82
New Jersey,1980,Total,39.02439024390244,4.878048780487805,56.09756097560976,82
New Jersey,1979,Undergrad,33.33333333333333,1.1494252873563218,65.51724137931035,87
New Jersey,1979,Professional,33.33333333333333,1.1494252873563218,65.51724137931035,87
New Jersey,1979,Grad,33.33333333333333,1.1494252873563218,65.51724137931035,87
New Jersey,1979,Total,33.33333333333333,1.1494252873563218,65.51724137931035,87
New Jersey,1978,Undergrad,43.90243902439025,3.6585365853658534,52.4390243902439,82
New Jersey,1978,Professional,43.90243902439025,3.6585365853658534,52.4390243902439,82
New Jersey,1978,Grad,43.90243902439025,3.6585365853658534,52.4390243902439,82
New Jersey,1978,Total,43.90243902439025,3.6585365853658534,52.4390243902439,82
New Jersey,1977,Undergrad,41.05263157894737,5.263157894736842,53.68421052631579,95
New Jersey,1977,Professional,41.05263157894737,5.263157894736842,53.68421052631579,95
New Jersey,1977,Grad,41.05263157894737,5.263157894736842,53.68421052631579,95
New Jersey,1977,Total,41.05263157894737,5.263157894736842,53.68421052631579,95
New Jersey,1976,Undergrad,40.909090909090914,5.681818181818182,53.40909090909091,88
New Jersey,1976,Professional,40.909090909090914,5.681818181818182,53.40909090909091,88
New Jersey,1976,Grad,40.909090909090914,5.681818181818182,53.40909090909091,88
New Jersey,1976,Total,40.909090909090914,5.681818181818182,53.40909090909091,88
New Jersey,1975,Undergrad,43.39622641509434,1.8867924528301887,54.71698113207547,106
New Jersey,1975,Professional,43.39622641509434,1.8867924528301887,54.71698113207547,106
New Jersey,1975,Grad,43.39622641509434,1.8867924528301887,54.71698113207547,106
New Jersey,1975,Total,43.39622641509434,1.8867924528301887,54.71698113207547,106
New Mexico,2017,Undergrad,25,75,0,32
New Mexico,2017,Professional,25,75,0,32
New Mexico,2017,Grad,25,75,0,32
New Mexico,2017,Total,25,75,0,32
New Mexico,2016,Undergrad,29.629629629629626,66.66666666666666,3.7037037037037033,27
New Mexico,2016,Professional,29.629629629629626,66.66666666666666,3.7037037037037033,27
New Mexico,2016,Grad,29.629629629629626,66.66666666666666,3.7037037037037033,27
New Mexico,2016,Total,29.629629629629626,66.66666666666666,3.7037037037037033,27
New Mexico,2015,Undergrad,36.84210526315789,57.89473684210527,5.263157894736842,19
New Mexico,2015,Professional,36.84210526315789,57.89473684210527,5.263157894736842,19
New Mexico,2015,Grad,36.84210526315789,57.89473684210527,5.263157894736842,19
New Mexico,2015,Total,36.84210526315789,57.89473684210527,5.263157894736842,19
New Mexico,2014,Undergrad,35.294117647058826,58.82352941176471,5.88235294117647,17
New Mexico,2014,Professional,35.294117647058826,58.82352941176471,5.88235294117647,17
